index_date,a,b
02-10 07,24.380738522816895,34106.42858305982
02-10 08,29.562532038168868,530.9930973307189
02-10 09,9.839138528265398,66.60516443960069
02-10 10,3.8364768147175172,18.803534164634694
02-10 11,2.540907209538905,9.933991719563108
02-10 12,2.987670278841044,9.363284330419113
02-10 13,2.058941682226819,10.85836361922318
02-10 14,10.13698236411144,58.43923675887078
02-10 15,2.712457814033867,32.045248559142756
02-10 16,2.4898565348195287,121.65953288639972
02-10 17,0,0
02-10 18,0,0
02-10 19,0,0
02-10 20,0,0
02-10 21,0,0
02-10 22,0,0
02-10 23,0,0
02-11 00,0,0
02-11 01,0,0
02-11 02,0,0
02-11 03,0,0
02-11 04,0,0
02-11 05,0,0
02-11 06,0,0
02-11 07,56.165121546367246,39448.071862196986
02-11 08,206.4157649098547,2577.7999999828653
02-11 09,47.525311752665495,214.1654750905465
02-11 10,84.67351284835756,218.83457584412056
02-11 11,29.635689188693327,65.43457467998854
02-11 12,10.899095051965055,24.90104766034846
02-11 13,9.296259753011658,24.14702639046005
02-11 14,18.020132571405963,73.77003278464414
02-11 15,38.8216824788747,330.8014188166581
02-11 16,14.42462043275822,534.6268075921535
02-11 17,0,0
02-11 18,0,0
02-11 19,0,0
02-11 20,0,0
02-11 21,0,0
02-11 22,0,0
02-11 23,0,0
02-12 00,0,0
02-12 01,0,0
02-12 02,0,0
02-12 03,0,0
02-12 04,0,0
02-12 05,0,0
02-12 06,0,0
02-12 07,1.030291789986245,1106.078426435165
02-12 08,3.215512537509031,78.72976591608438
02-12 09,5.259943259980901,47.91348564690437
02-12 10,9.43313150931601,57.84551124236929
02-12 11,9.043350899066773,40.015707062617714
02-12 12,14.112378607291138,91.11850858828016
02-12 13,18.395341470612077,179.78429764077563
02-12 14,15.84248669231183,238.46118535974753
02-12 15,5.971025133534048,118.75308763205302
02-12 16,149.7039821919373,20124.76799977123
02-12 17,0,0
02-12 18,0,0
02-12 19,0,0
02-12 20,0,0
02-12 21,0,0
02-12 22,0,0
02-12 23,0,0
02-13 00,0,0
02-13 01,0,0
02-13 02,0,0
02-13 03,0,0
02-13 04,0,0
02-13 05,0,0
02-13 06,0,0
02-13 07,2.3566827610387637,1677.7205640211525
02-13 08,8.612104467076596,162.7445558361334
02-13 09,2.396380864235286,18.595720712268516
02-13 10,2.6309875936255245,11.581612971378087
02-13 11,2.763903625198273,8.275488838914022
02-13 12,3.195497954705586,8.927290543570301
02-13 13,2.7419187224904173,8.9150050505779
02-13 14,3.490175820194375,15.988297623147156
02-13 15,3.701029312386847,32.396114443018604
02-13 16,0.8752524992599495,53.42742291256784
02-13 17,0,0
02-13 18,0,0
02-13 19,0,0
02-13 20,0,0
02-13 21,0,0
02-13 22,0,0
02-13 23,0,0
02-14 00,0,0
02-14 01,0,0
02-14 02,0,0
02-14 03,0,0
02-14 04,0,0
02-14 05,0,0
02-14 06,0,0
02-14 07,113.74390666779023,39696.69035044904
02-14 08,16.62769443273654,263.8039939673256
02-14 09,3.513652284009823,24.457229560653484
02-14 10,15.842827221986855,51.960343562944146
02-14 11,11.18263438077781,29.69085789811571
02-14 12,4.405071407088704,14.64801358775088
02-14 13,3.617242151029052,16.64384541382288
02-14 14,2.7241270796589028,17.17677202804046
02-14 15,7.2530431258798655,59.94489386456846
02-14 16,14.24880720972724,423.71937919883413
02-14 17,1.3333355747353344,198287.5909068495
02-14 18,0,0
02-14 19,0,0
02-14 20,0,0
02-14 21,0,0
02-14 22,0,0
02-14 23,0,0
02-15 00,0,0
02-15 01,0,0
02-15 02,0,0
02-15 03,0,0
02-15 04,0,0
02-15 05,0,0
02-15 06,0,0
02-15 07,3.9803744388297764,1234.0054222117294
02-15 08,3.0901365071539124,50.98521013956126
02-15 09,3.856676181693028,26.497310282433634
02-15 10,5.906913290560793,20.181293250551708
02-15 11,3.234658038061933,9.707578781702317
02-15 12,4.815793384605585,15.109239974195217
02-15 13,8.667217636452325,25.521896740412934
02-15 14,10.31304446599311,37.61043324944245
02-15 15,11.700546158821284,74.25669095264712
02-15 16,236.20170891216222,4432.789798759327
02-15 17,12.622010013752016,141776.938749165
02-15 18,0,0
02-15 19,0,0
02-15 20,0,0
02-15 21,0,0
02-15 22,0,0
02-15 23,0,0
02-16 00,0,0
02-16 01,0,0
02-16 02,0,0
02-16 03,0,0
02-16 04,0,0
02-16 05,0,0
02-16 06,0,0
02-16 07,10.432963235727486,2143.108466950511
02-16 08,29.181969555095936,336.986994017552
02-16 09,7.867716456615244,45.218513164536496
02-16 10,111.43878642057247,346.02486284073893
02-16 11,3.7788444365554037,12.81200845260402
02-16 12,2.7297162452017374,10.53870779839602
02-16 13,5.657200007970192,28.32280487207741
02-16 14,1.7943915017482133,13.925605392031777
02-16 15,3.9733346850923548,36.96189007080514
02-16 16,2.9636508029202338,80.12710926898632
02-16 17,1.2931492533332738,8644.17558964192
02-16 18,0,0
02-16 19,0,0
02-16 20,0,0
02-16 21,0,0
02-16 22,0,0
02-16 23,0,0
02-17 00,0,0
02-17 01,0,0
02-17 02,0,0
02-17 03,0,0
02-17 04,0,0
02-17 05,0,0
02-17 06,0,0
02-17 07,2861.425731580951,398835.7111084786
02-17 08,164.9226836929478,1478.2969495554016
02-17 09,56.29554885310421,198.2618238777518
02-17 10,68.39141395447764,151.5996980362386
02-17 11,66.78171356356944,121.4715804279489
02-17 12,45.984489138857455,79.30482715322242
02-17 13,35.51430656693392,68.07554131571699
02-17 14,482.76549999825414,1129.7161450498475
02-17 15,252.93446331934143,1076.7767765303151
02-17 16,534.5917964255793,8068.96039274309
02-17 17,71.04081491916025,144014.89235289974
02-17 18,0,0
02-17 19,0,0
02-17 20,0,0
02-17 21,0,0
02-17 22,0,0
02-17 23,0,0
02-18 00,0,0
02-18 01,0,0
02-18 02,0,0
02-18 03,0,0
02-18 04,0,0
02-18 05,0,0
02-18 06,0,0
02-18 07,4.710904694139495,981.205716978178
02-18 08,120.88092286258689,2244.820808308954
02-18 09,11.479782846292595,78.38858635441693
02-18 10,10.484933837121444,55.93847895812815
02-18 11,24.37849234871536,86.85149529272559
02-18 12,53.95356027313617,181.79241145003425
02-18 13,26.271472370802698,101.9107966018058
02-18 14,34.95299046702128,165.6994708143902
02-18 15,6.567118097089906,51.01302769617042
02-18 16,2.129119540913842,49.964695135971716
02-18 17,1.937452833756147,3745.8323048559755
02-18 18,0,0
02-18 19,0,0
02-18 20,0,0
02-18 21,0,0
02-18 22,0,0
02-18 23,0,0
02-19 00,0,0
02-19 01,0,0
02-19 02,0,0
02-19 03,0,0
02-19 04,0,0
02-19 05,0,0
02-19 06,0,0
02-19 07,1.743995009726548,275.36762865692947
02-19 08,4.819821490378679,57.610505834081096
02-19 09,2.6723291588627816,14.38639334842398
02-19 10,1.5519629166549453,7.209920815450159
02-19 11,2.2320998641910528,8.695465792118906
02-19 12,1.9883135893140162,7.796752922908588
02-19 13,1.3535063350442904,7.5626515747382825
02-19 14,1.4367602614262733,8.059153509513123
02-19 15,1.8568198683271535,13.472900123049996
02-19 16,2.7472622633799446,56.7501629889705
02-19 17,4.366204713391386,4783.494727522948
02-19 18,0,0
02-19 19,0,0
02-19 20,0,0
02-19 21,0,0
02-19 22,0,0
02-19 23,0,0
02-20 00,0,0
02-20 01,0,0
02-20 02,0,0
02-20 03,0,0
02-20 04,0,0
02-20 05,0,0
02-20 06,0,0
02-20 07,2.0115893801623916,239.62779107617249
02-20 08,28.038727001459158,282.7903499271202
02-20 09,139.05963563413283,780.0192186265944
02-20 10,3.2944370829563407,16.76750279290259
02-20 11,4.905733259637674,21.593052031063415
02-20 12,28.531513858662823,136.63394225082067
02-20 13,58.57087860384409,304.69437736940534
02-20 14,4.312528316131293,22.59652793408348
02-20 15,8.39820808488901,65.90391926209502
02-20 16,10.33609094338679,187.09007684230073
02-20 17,24.549289032028536,16930.761124918517
02-20 18,0,0
02-20 19,0,0
02-20 20,0,0
02-20 21,0,0
02-20 22,0,0
02-20 23,0,0
02-21 00,0,0
02-21 01,0,0
02-21 02,0,0
02-21 03,0,0
02-21 04,0,0
02-21 05,0,0
02-21 06,0,0
02-21 07,5.704461306034936,493.52519521789753
02-21 08,6.640389491094634,65.47602281445029
02-21 09,14.15444828801122,57.437370749055404
02-21 10,10.813424928001945,29.599685238610874
02-21 11,20.95026538573358,42.715790984461464
02-21 12,14.696717466323577,26.298636687496213
02-21 13,168.5758108094158,334.0369277992455
02-21 14,1324.6387282113449,4106.464592625436
02-21 15,16.943568540124836,86.45140686434847
02-21 16,4.983170300365217,99.11621207861107
02-21 17,1.7999571449992677,1674.494207921091
02-21 18,0,0
02-21 19,0,0
02-21 20,0,0
02-21 21,0,0
02-21 22,0,0
02-21 23,0,0
02-22 00,0,0
02-22 01,0,0
02-22 02,0,0
02-22 03,0,0
02-22 04,0,0
02-22 05,0,0
02-22 06,0,0
02-22 07,0.7166955305002396,127.57530409125562
02-22 08,14.804605173694165,212.73454650071716
02-22 09,7.092136988136032,46.03123113352336
02-22 10,4.095654426815974,12.783831284279689
02-22 11,5.230104027939531,12.071712380613313
02-22 12,7.396101695198868,18.62704778153128
02-22 13,9.553230277399525,22.996189272066232
02-22 14,8.742005365889518,24.40027478927528
02-22 15,20.33314834622472,87.6468861922657
02-22 16,106.92149437796557,1168.334379218637
02-22 17,50.69259500475745,15228.709818206646
02-22 18,0,0
02-22 19,0,0
02-22 20,0,0
02-22 21,0,0
02-22 22,0,0
02-22 23,0,0
02-23 00,0,0
02-23 01,0,0
02-23 02,0,0
02-23 03,0,0
02-23 04,0,0
02-23 05,0,0
02-23 06,0,0
02-23 07,2.0955698753203658,154.646356934735
02-23 08,5.8899552315519985,50.20236382746257
02-23 09,2.9190930376624,12.778790991264586
02-23 10,8.218869879009041,21.569164998861996
02-23 11,23.714061226158474,46.667962220818715
02-23 12,95.26375205939424,220.70783723714916
02-23 13,35.894786679875594,81.13987310221407
02-23 14,3.8700448599837816,13.354679513498322
02-23 15,26.937486832300717,140.5728271727553
02-23 16,15.07774064208866,254.33328416980237
02-23 17,6.391669238256432,2748.678921131657
02-23 18,0,0
02-23 19,0,0
02-23 20,0,0
02-23 21,0,0
02-23 22,0,0
02-23 23,0,0
02-24 00,0,0
02-24 01,0,0
02-24 02,0,0
02-24 03,0,0
02-24 04,0,0
02-24 05,0,0
02-24 06,0,0
02-24 07,54.289074278820785,2585.76587086927
02-24 08,49.61784967510472,362.9483417086592
02-24 09,11.179793917869592,49.21393774203756
02-24 10,4.128709945076218,13.40797472443429
02-24 11,5.082122737729494,11.952495153320776
02-24 12,10.469110569323341,24.240524601078416
02-24 13,5.870766172463084,15.995716760355483
02-24 14,4.706561903324278,18.690929893484775
02-24 15,2.880923640315701,16.1661431810179
02-24 16,3.3139358891552684,46.86462903618575
02-24 17,3.039942208126635,806.982893309634
02-24 18,0,0
02-24 19,0,0
02-24 20,0,0
02-24 21,0,0
02-24 22,0,0
02-24 23,0,0
02-25 00,0,0
02-25 01,0,0
02-25 02,0,0
02-25 03,0,0
02-25 04,0,0
02-25 05,0,0
02-25 06,0,0
02-25 07,4.488777053584352,202.51449044203716
02-25 08,6.15800592108795,42.94221829557679
02-25 09,4.266457426125985,15.527422569538349
02-25 10,8.446700682716164,17.839196151425025
02-25 11,8.381348717255054,13.612455516499924
02-25 12,14.951086731326289,21.90087345777683
02-25 13,12.752627131975782,20.95321964100543
02-25 14,10.606309136493401,23.423860152473083
02-25 15,20.18436611845964,76.64240661108332
02-25 16,11.5232317442144,127.26391746620794
02-25 17,2.9559960865207815,574.1344748035148
02-25 18,0,0
02-25 19,0,0
02-25 20,0,0
02-25 21,0,0
02-25 22,0,0
02-25 23,0,0
02-26 00,0,0
02-26 01,0,0
02-26 02,0,0
02-26 03,0,0
02-26 04,0,0
02-26 05,0,0
02-26 06,0,0
02-26 07,33.55073099513807,1226.1300265625841
02-26 08,106.367093150588,646.226185409268
02-26 09,60.03299597795571,170.50180254459895
02-26 10,19.85261188390746,44.284238838692296
02-26 11,8.199054890504673,15.604027824806566
02-26 12,18.03349022241384,28.91900296833364
02-26 13,10.052397808268179,18.79376250687856
02-26 14,7.985256529084218,21.876705009737066
02-26 15,6.218816716133857,27.995748445671147
02-26 16,2.366699863769162,31.723444872205288
02-26 17,1.879431381423005,332.9997596374991
02-26 18,0,0
02-26 19,0,0
02-26 20,0,0
02-26 21,0,0
02-26 22,0,0
02-26 23,0,0
02-27 00,0,0
02-27 01,0,0
02-27 02,0,0
02-27 03,0,0
02-27 04,0,0
02-27 05,0,0
02-27 06,0,0
02-27 07,2.3765422768298774,91.1134411586085
02-27 08,8.020737099674612,51.398229257778155
02-27 09,4.379787071483901,13.95197489345109
02-27 10,5.358066742799356,10.930133304854632
02-27 11,9.048648780240097,13.616719928578432
02-27 12,11.144953333974701,15.453552289384575
02-27 13,11.170470709690916,17.56897714269628
02-27 14,8.2536502187806,18.305213586952707
02-27 15,9.454039970193508,34.93089350639594
02-27 16,4.810981322093874,51.07066066547655
02-27 17,2.788193180555517,391.6556949049023
02-27 18,0,0
02-27 19,0,0
02-27 20,0,0
02-27 21,0,0
02-27 22,0,0
02-27 23,0,0
02-28 00,0,0
02-28 01,0,0
02-28 02,0,0
02-28 03,0,0
02-28 04,0,0
02-28 05,0,0
02-28 06,0,0
02-28 07,2.2040949203634965,122.70402165695452
02-28 08,4.688869533553211,44.83499130422851
02-28 09,3.6226965343117015,24.77740171283078
02-28 10,28.3518065775957,104.08837229159639
02-28 11,157.89185418794298,349.86681381354435
02-28 12,3.279671070849821,12.0106586910709
02-28 13,6.632785209869913,23.965440759119776
02-28 14,2.8061691462123246,12.168712650991427
02-28 15,6.676759510373948,49.866881588298504
02-28 16,5.448363489584284,155.08014052013604
02-28 17,1.4262011358639162,586.9499134989995
02-28 18,0,0
02-28 19,0,0
02-28 20,0,0
02-28 21,0,0
02-28 22,0,0
02-28 23,0,0
03-01 00,0,0
03-01 01,0,0
03-01 02,0,0
03-01 03,0,0
03-01 04,0,0
03-01 05,0,0
03-01 06,0,0
03-01 07,5.520424701438334,173.7030488456794
03-01 08,10.125407015189069,63.22243453528034
03-01 09,5.905748799925692,20.72431676666053
03-01 10,4.951389109620336,12.376388734593597
03-01 11,6.005248482403791,11.70428298489743
03-01 12,7.337262343210693,11.993455220989793
03-01 13,4.533874712244089,9.67419186658648
03-01 14,2.52527688163379,8.139367946243297
03-01 15,6.05114705531262,22.739386955198434
03-01 16,1.165781499546817,15.960333979374123
03-01 17,0.8181878401247239,118.30010785733938
03-01 18,0,0
03-01 19,0,0
03-01 20,0,0
03-01 21,0,0
03-01 22,0,0
03-01 23,0,0
03-02 00,0,0
03-02 01,0,0
03-02 02,0,0
03-02 03,0,0
03-02 04,0,0
03-02 05,0,0
03-02 06,0,0
03-02 07,7.184762092193004,355.5385726980988
03-02 08,10.184229988940347,90.63315969908129
03-02 09,6.423866739941306,36.26144440352618
03-02 10,9.836540657759437,34.63823852712594
03-02 11,11.761131443381428,30.995979398747966
03-02 12,32.90079290919952,93.28173672135476
03-02 13,7.226412723523897,24.10670965830118
03-02 14,4.270195347580232,16.544928667855544
03-02 15,10.541990083295255,60.38754807859328
03-02 16,4.408239357962201,67.11891665725697
03-02 17,4.016195645373502,457.9027593466365
03-02 18,0,0
03-02 19,0,0
03-02 20,0,0
03-02 21,0,0
03-02 22,0,0
03-02 23,0,0
03-03 00,0,0
03-03 01,0,0
03-03 02,0,0
03-03 03,0,0
03-03 04,0,0
03-03 05,0,0
03-03 06,0.33333264563044657,323135.9629636506
03-03 07,6.090599606422956,438.7629164917517
03-03 08,13.96183195966613,210.97560094749966
03-03 09,19.911807739155492,170.37042723212303
03-03 10,14.359530863750182,105.18661741881063
03-03 11,5.949830044763769,38.31048145874056
03-03 12,9.309475131582824,58.64083027748788
03-03 13,6.029117476418885,37.93508402064937
03-03 14,13.113762056630229,118.00709650091889
03-03 15,12.572549943387571,101.20104457775253
03-03 16,56.49705114822891,1051.2988830328436
03-03 17,6.861049392118601,895.9227417196606
03-03 18,0,0
03-03 19,0,0
03-03 20,0,0
03-03 21,0,0
03-03 22,0,0
03-03 23,0,0
03-04 00,0,0
03-04 01,0,0
03-04 02,0,0
03-04 03,0,0
03-04 04,0,0
03-04 05,0,0
03-04 06,3.301392267861676,115365.12524309219
03-04 07,4.196629143093811,181.18639768723037
03-04 08,101.29420035861962,911.9487477675759
03-04 09,12.025846565827555,62.139965210469676
03-04 10,6.565884831312483,24.024817307316972
03-04 11,5.862806175051424,21.746437552846892
03-04 12,5.497693803341969,17.971097044315687
03-04 13,6.285352241237398,22.68238514988858
03-04 14,7.951809305773871,45.19995278580652
03-04 15,24.40657026568162,155.99837494424884
03-04 16,34.222009363195575,656.5754233822646
03-04 17,3.9291201213834923,979.5944577293387
03-04 18,0,0
03-04 19,0,0
03-04 20,0,0
03-04 21,0,0
03-04 22,0,0
03-04 23,0,0
03-05 00,0,0
03-05 01,0,0
03-05 02,0,0
03-05 03,0,0
03-05 04,0,0
03-05 05,0,0
03-05 06,1.659948467691246,11181.775631585497
03-05 07,2.5120387402396225,62.512559833749535
03-05 08,10.067452020256702,49.43196474586049
03-05 09,5.421189804247148,16.114730686888183
03-05 10,6.951913905907818,14.679110563812245
03-05 11,8.890931640617143,14.57577046552724
03-05 12,4.423598948387175,8.086494779606285
03-05 13,4.679973413171803,9.525858779158693
03-05 14,7.409803157170629,17.630988051644064
03-05 15,17.493789302794518,56.611972086735705
03-05 16,196.77117731214506,1177.5533535197874
03-05 17,29.580585708863037,1415.9905906563172
03-05 18,0,0
03-05 19,0,0
03-05 20,0,0
03-05 21,0,0
03-05 22,0,0
03-05 23,0,0
03-06 00,0,0
03-06 01,0,0
03-06 02,0,0
03-06 03,0,0
03-06 04,0,0
03-06 05,0,0
03-06 06,18.682779730536826,38924.12464627611
03-06 07,31.097061823520562,497.53774053865754
03-06 08,25.391384632707492,115.49088905017963
03-06 09,17.74798841774954,44.66635225279743
03-06 10,28.78083815640757,44.088598970972015
03-06 11,54.818685849831176,62.157185998339976
03-06 12,18.53649632158199,21.266914746146572
03-06 13,68.74308335476665,87.21667502841892
03-06 14,90.31261631333751,152.94033236500042
03-06 15,539.9266132261606,1338.149135216306
03-06 16,212.81697599902108,1170.800443899218
03-06 17,175.52809843592237,6568.649576280118
03-06 18,0,0
03-06 19,0,0
03-06 20,0,0
03-06 21,0,0
03-06 22,0,0
03-06 23,0,0
03-07 00,0,0
03-07 01,0,0
03-07 02,0,0
03-07 03,0,0
03-07 04,0,0
03-07 05,0,0
03-07 06,3.092931740910574,4329.27815475042
03-07 07,4.582241985632404,81.34948786333308
03-07 08,6.892875224441611,37.060918611812674
03-07 09,5.48549500425813,16.69864161515893
03-07 10,8.483184805457457,16.79690456958184
03-07 11,6.0799941285878365,9.712002819865761
03-07 12,4.489823608780023,7.102971196550225
03-07 13,15.84211431531017,21.71273350353321
03-07 14,14.968138309775762,28.88375946007045
03-07 15,7.845872494319444,23.040610513386827
03-07 16,13.860741688528641,93.56218365963123
03-07 17,1.9000784046051056,103.69114095170106
03-07 18,0,0
03-07 19,0,0
03-07 20,0,0
03-07 21,0,0
03-07 22,0,0
03-07 23,0,0
03-08 00,0,0
03-08 01,0,0
03-08 02,0,0
03-08 03,0,0
03-08 04,0,0
03-08 05,0,0
03-08 06,11.176706055050026,9393.14241489035
03-08 07,4.7981967504660865,91.63739185034746
03-08 08,25.85880180784007,151.11344431617187
03-08 09,19.20971547471021,56.755121494999244
03-08 10,13.545951885559088,24.347615280294566
03-08 11,55.02992131581521,65.99082743079744
03-08 12,151.57827490866086,137.530514481454
03-08 13,37.777920005685864,51.61998118869689
03-08 14,32.35604895895562,61.027283487136515
03-08 15,72.70148940678637,207.8329820586879
03-08 16,53.89179803900586,385.5880389710059
03-08 17,68.54866126113484,2438.902426400614
03-08 18,0,0
03-08 19,0,0
03-08 20,0,0
03-08 21,0,0
03-08 22,0,0
03-08 23,0,0
03-09 00,0,0
03-09 01,0,0
03-09 02,0,0
03-09 03,0,0
03-09 04,0,0
03-09 05,0,0
03-09 06,2.185426380502524,1321.5263157654447
03-09 07,2.0966450268097097,33.54066319338285
03-09 08,6.078244833505901,34.03143332790688
03-09 09,16.647624318736682,49.47927889689848
03-09 10,17.1824107665109,37.94767444259104
03-09 11,41.92262605183854,75.48899637398472
03-09 12,148.86981169245792,238.69839337797347
03-09 13,7.059454422118548,16.58207877045256
03-09 14,6.173399038583605,17.197503772046016
03-09 15,34.9806514761662,138.8809875215084
03-09 16,39.85184569741385,311.914701517066
03-09 17,3.4157509029632656,168.64508190705004
03-09 18,0,0
03-09 19,0,0
03-09 20,0,0
03-09 21,0,0
03-09 22,0,0
03-09 23,0,0
03-10 00,0,0
03-10 01,0,0
03-10 02,0,0
03-10 03,0,0
03-10 04,0,0
03-10 05,0,0
03-10 06,0.8276967866415732,585.8331973060383
03-10 07,3.6247660983022465,66.91513558445227
03-10 08,3.976730905017861,22.023839258891243
03-10 09,8.276318755064361,26.95827067770794
03-10 10,6.389801861947791,13.887857416174748
03-10 11,16.572367937130945,44.762850963406954
03-10 12,7.8780569296034555,15.236996694122311
03-10 13,4.428155073196167,8.363666484703598
03-10 14,3.2529293670460846,7.6836071746073955
03-10 15,2.080969315962079,8.450616358700959
03-10 16,1.3864803990357206,13.164184805549805
03-10 17,1.6906688302881907,69.58685632822063
03-10 18,0,0
03-10 19,0,0
03-10 20,0,0
03-10 21,0,0
03-10 22,0,0
03-10 23,0,0
03-11 00,0,0
03-11 01,0,0
03-11 02,0,0
03-11 03,0,0
03-11 04,0,0
03-11 05,0,0
03-11 06,1.0552443861003407,492.60098000643956
03-11 07,3.3677551648266504,53.69464417459234
03-11 08,5.8698881650030446,30.39086064184141
03-11 09,45.37695607731355,101.89910357329583
03-11 10,14.423943692203098,26.82852228059859
03-11 11,9.167544370246702,13.359353469341263
03-11 12,9.792441049307874,12.941996166380502
03-11 13,9.781189359609753,16.30612913874082
03-11 14,30.585441478701192,60.16442430824222
03-11 15,19.046347712941195,71.24476605691936
03-11 16,17.84637444417775,149.59631079653428
03-11 17,14.125201622020292,467.1414751421911
03-11 18,0,0
03-11 19,0,0
03-11 20,0,0
03-11 21,0,0
03-11 22,0,0
03-11 23,0,0
03-12 00,0,0
03-12 01,0,0
03-12 02,0,0
03-12 03,0,0
03-12 04,0,0
03-12 05,0,0
03-12 06,20.072350060961597,3721.838985854329
03-12 07,12.716565353609468,138.1280043902055
03-12 08,22.387543563759703,92.4732421755627
03-12 09,12.561121614969045,30.48334165423124
03-12 10,13.246136731334214,23.968844072487137
03-12 11,31.81877926982158,47.14088026434532
03-12 12,16.129423779764103,22.296719878505463
03-12 13,20.2712757883341,32.37136990785994
03-12 14,15.51822956926091,34.34965305215167
03-12 15,29.48511069793228,80.76631082881022
03-12 16,32.41155827318251,169.43832638314208
03-12 17,30.135167462906402,705.5577977567573
03-12 18,0,0
03-12 19,0,0
03-12 20,0,0
03-12 21,0,0
03-12 22,0,0
03-12 23,0,0
03-13 00,0,0
03-13 01,0,0
03-13 02,0,0
03-13 03,0,0
03-13 04,0,0
03-13 05,0,0
